ID          NAME                                                          SCORE    EVALUE
KY470897.1  Hepatitis B virus isolate 24-C04, complete genome             396      2e-108
FR714504.1  Hepatitis B virus complete genome, isolate WL339, X/C...      396      2e-108
JF828923.1  Hepatitis B virus isolate ES71-3, complete genome             396      2e-108
KC774281.1  Hepatitis B virus isolate cxa1058, complete genome            396      2e-108
JF828907.1  Hepatitis B virus isolate ES69-3, complete genome             396      2e-108
GQ377618.1  Hepatitis B virus isolate J194, complete genome               396      2e-108
KR184664.1  Hepatitis B virus isolate SS_7_5, complete genome             396      2e-108
MF925408.1  Hepatitis B virus isolate BD-HBV55, complete genome           396      2e-108
JF828909.1  Hepatitis B virus isolate ES69-7, complete genome             396      2e-108
KF214674.1  Hepatitis B virus isolate IND-2010-21, complete genome        396      2e-108
AB562462.1  Hepatitis B virus DNA, complete genome, isolate: HPA1...      396      2e-108
HM750148.1  Hepatitis B virus isolate Tibet-37, complete genome           396      2e-108
KC774300.1  Hepatitis B virus isolate cxa1602, complete genome            396      2e-108
KR013985.1  Hepatitis B virus strain 580.1, complete genome               396      2e-108
GQ475328.1  Hepatitis B virus isolate KOR24LC, complete genome            396      2e-108
FR714501.1  Hepatitis B virus complete genome, isolate TX327, X/C...      396      2e-108
HQ700523.1  Hepatitis B virus isolate C_PNG_P032C_2004, complete ...      396      2e-108
HQ700528.1  Hepatitis B virus isolate C_PNG_W034A_2004, complete ...      396      2e-108
JX026885.1  Hepatitis B virus isolate WY-NJ-64, complete genome           396      2e-108
KR013862.1  Hepatitis B virus strain 1385.9, complete genome              396      2e-108
JF899338.1  Hepatitis B virus isolate 10B6, complete genome               396      2e-108
KR013806.1  Hepatitis B virus strain 574.3, complete genome               396      2e-108
KJ173335.1  Hepatitis B virus isolate YY010C(e112), complete genome       396      2e-108
KR013818.1  Hepatitis B virus strain 593.2, complete genome               396      2e-108
KY470880.1  Hepatitis B virus isolate 23-23, complete genome              396      2e-108
JF828910.1  Hepatitis B virus isolate ES69-8, complete genome             396      2e-108
JF828912.1  Hepatitis B virus isolate ES69-11, complete genome            396      2e-108
KC774189.1  Hepatitis B virus isolate clz1030, complete genome            396      2e-108
EU882005.1  Hepatitis B virus isolate patient22, complete genome          396      2e-108
KC774217.1  Hepatitis B virus isolate clz2129, complete genome            396      2e-108
KR013980.1  Hepatitis B virus strain 574.1, complete genome               396      2e-108
MF674411.1  Hepatitis B virus isolate HBV040049, complete genome          396      2e-108
KC774204.1  Hepatitis B virus isolate clz2056, complete genome            396      2e-108
KY470895.1  Hepatitis B virus isolate 24-B5, complete genome              396      2e-108
KY881840.1  Hepatitis B virus isolate patient-03 clone 21, comple...      396      2e-108
KY470893.1  Hepatitis B virus isolate 24-B1, complete genome              396      2e-108
FJ882610.1  Hepatitis B virus isolate H2252/01, complete genome           396      2e-108
GQ377555.1  Hepatitis B virus isolate J86, complete genome                396      2e-108
AB900099.1  Hepatitis B virus DNA, complete genome, strain: 027           396      2e-108
KJ173336.1  Hepatitis B virus isolate YY010M(e113), complete genome       396      2e-108
KJ173338.1  Hepatitis B virus isolate YY028M2(e134-B), complete g...      396      2e-108
KR014059.1  Hepatitis B virus strain 1385.6, complete genome              396      2e-108
KJ173314.1  Hepatitis B virus isolate NH006M(e35), complete genome        396      2e-108
KR014049.1  Hepatitis B virus strain 1368.37, complete genome             396      2e-108
KC774265.1  Hepatitis B virus isolate cww1074, complete genome            396      2e-108
KR013910.1  Hepatitis B virus strain 327.5, complete genome               396      2e-108
GQ475344.1  Hepatitis B virus isolate KOR40HCC, complete genome           396      2e-108
GQ475320.1  Hepatitis B virus isolate KOR16CHB, complete genome           396      2e-108
KY470898.1  Hepatitis B virus isolate 24-C08, complete genome             396      2e-108
FJ882614.1  Hepatitis B virus isolate H1099/02, complete genome           396      2e-108
KX660678.1  Hepatitis B virus isolate TibetShannan-1, complete ge...      396      2e-108
KY470896.1  Hepatitis B virus isolate 24-B9, complete genome              396      2e-108
KY470901.1  Hepatitis B virus isolate 24-D02, complete genome             396      2e-108
KJ410504.1  Hepatitis B virus isolate Occult_HK315, complete genome       396      2e-108
JQ040175.1  Hepatitis B virus isolate G250, complete genome               396      2e-108
KY470903.1  Hepatitis B virus isolate 24-D06, complete genome             396      2e-108
JQ040167.1  Hepatitis B virus isolate G225, complete genome               396      2e-108
KR013943.1  Hepatitis B virus strain 497.1, complete genome               396      2e-108
GQ924618.1  Hepatitis B virus isolate M35, complete genome                396      2e-108
KF214673.1  Hepatitis B virus isolate IND-2009-17, complete genome        396      2e-108
GQ924614.1  Hepatitis B virus isolate M31, complete genome                396      2e-108
GQ377560.1  Hepatitis B virus isolate J93, complete genome                396      2e-108
KC774303.1  Hepatitis B virus isolate cxa1659, complete genome            396      2e-108
KR013986.1  Hepatitis B virus strain 580.7a, complete genome              396      2e-108
KR013982.1  Hepatitis B virus strain 574.15, complete genome              396      2e-108
KX660690.1  Hepatitis B virus isolate TibetRikaze-4, complete genome      396      2e-108
KJ173293.1  Hepatitis B virus isolate CX063C(e307), complete genome       396      2e-108
GQ475337.1  Hepatitis B virus isolate KOR33LC, complete genome            396      2e-108
KC774456.1  Hepatitis B virus isolate dww1102, complete genome            396      2e-108
JF828914.1  Hepatitis B virus isolate ES70-2, complete genome             396      2e-108
KJ598717.1  Hepatitis B virus isolate SHB5102, complete genome            396      2e-108
KR013908.1  Hepatitis B virus strain 327.13, complete genome              396      2e-108
KR013861.1  Hepatitis B virus strain 1385.8, complete genome              396      2e-108
JX429906.1  Hepatitis B virus isolate WY-HZ-48, complete genome           396      2e-108
KJ173436.1  Hepatitis B virus isolate N06-C(166B), complete genome        396      2e-108
JF436922.1  Hepatitis B virus isolate SZ16, complete genome               396      2e-108
EU882006.1  Hepatitis B virus isolate patient22, complete genome          396      2e-108
KR013813.1  Hepatitis B virus strain 580.3a, complete genome              396      2e-108
MF674502.1  Hepatitis B virus isolate VN05T0190, complete genome          396      2e-108
KR013815.1  Hepatitis B virus strain 580.5a, complete genome              396      2e-108
KR013814.1  Hepatitis B virus strain 580.4, complete genome               396      2e-108
KC774178.1  Hepatitis B virus isolate GS12lz2088, complete genome         396      2e-108
JX504546.1  Hepatitis B virus isolate WY-SD-40, complete genome           396      2e-108
KR013817.1  Hepatitis B virus strain 593.10, complete genome              396      2e-108
GQ377633.1  Hepatitis B virus isolate J241, complete genome               396      2e-108
KC774485.1  Hepatitis B virus isolate dxn1058, complete genome            396      2e-108
HQ700547.1  Hepatitis B virus isolate I_WA1034A, complete genome          396      2e-108
KR013791.1  Hepatitis B virus strain 497.6, complete genome               396      2e-108
KC774239.1  Hepatitis B virus isolate cur1063, complete genome            396      2e-108
KR014055.1  Hepatitis B virus strain 1385.10, complete genome             396      2e-108
KY470894.1  Hepatitis B virus isolate 24-B3, complete genome              396      2e-108
FR714491.1  Hepatitis B virus complete genome, isolate GM012, X/C...      396      2e-108
LC090200.1  Hepatitis B virus genomic DNA, complete genome, strai...      396      2e-108
KJ173435.1  Hepatitis B virus isolate N06-M(166A), complete genome        396      2e-108
KJ173299.1  Hepatitis B virus isolate HS005C(e22), complete genome        396      2e-108
KY470996.1  Hepatitis B virus isolate lmx-31, complete genome             396      2e-108
AF065698.1  Stealth virus 1 clone C16128 T3                               379      3e-103
KY766069.1  Zika virus isolate Pf13/251013-18, complete genome            357      1e-96
AF058699.1  Bovine viral diarrhea virus strain Rit 4350 polyprote...      329      5e-88
AF065702.1  Stealth virus 1 clone C16130 T3                               327      1e-87
KF478765.1  Lassa virus strain Soromba-R segment S, complete sequ...      311      2e-82
HQ389544.1  Hepatitis E virus strain Kernow-C1, complete genome           300      3e-79
U89438.1    Pestivirus type 1 nonstructural protein P125-2 (p125) m...    300      2e-79
HQ709170.1  Hepatitis E virus strain Kernow-C1, complete genome           300      3e-79
JQ679013.1  Hepatitis E virus clone p6, complete genome                   300      3e-79
M87813.1    Bovine viral diarrhea virus mRNA sequence                     294      3e-77
U86599.1    Pestivirus type 1 cytopathic genomic RNA, complete genome     265      2e-68
M87811.1    Bovine viral diarrhea virus mRNA sequence                     257      3e-66
D00835.1    Human immunodeficiency virus 2 proviral DNA, complete g...    248      6e-64
K01100.1    SV 40 variant genome ev-2102 DNA/African green monkey D...    246      3e-63
AF065699.1  Stealth virus 1 clone C16128 T7                               243      5e-62
AH002364.2  Human herpesvirus 4 Epstein-Barr virus/human cellular...      222      5e-56
AF065725.1  Stealth virus 1 clone C16147 T7                               217      3e-54
KM972720.1  Tete virus strain SaAn 3518 glycoprotein precursor, g...      209      2e-51
AF067477.1  Stealth virus 4 clone C1151 T3 genomic sequence               200      1e-49
AF065689.1  Stealth virus 1 clone C16121 T7                               193      1e-46
AF065688.1  Stealth virus 1 clone C16121 T3                               187      1e-45
D00735.1    Human papillomavirus type 16 genes for E6 protein, E7 p...    185      5e-45
AF067487.1  Stealth virus 5 clone C1325 T3 genomic sequence               182      8e-44
KP317931.1  Human respiratory syncytial virus isolate Kilifi_1089...      176      4e-42
V01379.1    SV40 genome insert probably stemming from African green...    171      1e-40
KF892040.1  Zaliv Terpenia virus strain LEIV-21C segment L, compl...      143      3e-31
X05349.1    Human papilloma virus type 18 DNA for enhancer GA1 (int...    139      3e-31
AF065658.1  Stealth virus 1 clone C1615 T3                                126      3e-27
AF065659.1  Stealth virus 1 clone C1615 T7                                126      3e-27
AF065724.1  Stealth virus 1 clone C16147 T3                               124      1e-26
JF343788.1  Recombinant Hepatitis C virus J6(5'UTR(Cell-U3)-NS2)/...      117      1e-24
JX997155.1  Acanthocystis turfacea Chlorella virus Br0604L, parti...      115      2e-23
KT820662.1  Chrysochromulina ericina virus isolate CeV-01B, compl...      115      2e-23
DQ333351.1  Choristoneura occidentalis granulovirus, complete genome      115      4e-23
JF343789.1  Recombinant Hepatitis C virus J6(5'UTR(Cell-U3WTS1)-N...      104      1e-20
KT254133.1  Pbunalikevirus phiFenriz, complete genome                      95.3    2e-17
KU978791.1  Machupo mammarenavirus isolate OBT2102 segment L, com...       93.5    2e-16
AF065703.1  Stealth virus 1 clone C16130 T7                                91.6    9e-17
AF065684.1  Stealth virus 1 clone C16119 T3                                87.9    1e-15
AF030039.1  Human endogenous retrovirus K clone P1.6, partial seq...       87.9    1e-15
KY555145.1  Caulobacter phage Ccr29, complete genome                       87.9    2e-15
AF030040.1  Human endogenous retrovirus K clone P1.7, partial seq...       87.9    1e-15
KU978783.1  Machupo mammarenavirus isolate Calomys 221600 segment...       87.9    7e-15
JF343790.1  Recombinant Hepatitis C virus J6(5'UTR(Cell-U6)-NS2)/...       80.5    2e-13
KC440852.1  Human herpesvirus 4 strain K4123-MiEBV, partial genome         78.7    1e-11
KP136319.1  Pandoravirus inopinatum isolate KlaHel, complete genome        78.7    2e-12
AF030045.1  Human endogenous retrovirus K clone M3.9, partial seq...       78.7    8e-13
KC977570.1  Pandoravirus dulcis, complete genome                           78.7    2e-12
KX965989.1  Aeribacillus phage AP45, complete genome                       78.7    9e-12
KY442063.1  Staphylococcus phage Andhra, complete genome                   75      2e-11
AF030044.1  Human endogenous retrovirus K clone HP.2, partial seq...       75      1e-11
KU746275.1  Guanarito mammarenavirus isolate VHF1986 segment L, c...       71.3    7e-10
KU978779.1  Rift Valley fever virus isolate ZINGA J83 R1 segment ...       69.4    4e-10
KP968257.1  Human herpesvirus 4 strain CCH, partial genome                 65.8    1e-08
KP968259.1  Human herpesvirus 4 strain SCL, partial genome                 65.8    1e-08
KR063345.1  Human herpesvirus 4 strain FNR, partial genome                 65.8    1e-08
KC440851.1  Human herpesvirus 4 strain K4123-Mi, partial genome            65.8    1e-08
KT001102.1  Human herpesvirus 4 strain VA, partial genome                  65.8    1e-08
KP968264.1  Human herpesvirus 4 strain H002213, partial genome             65.8    1e-08
AF030041.1  Human endogenous retrovirus K clone N5.1, partial seq...       65.8    6e-09
KR063342.1  Human herpesvirus 4 strain H03753A, partial genome             65.8    1e-08
KP968260.1  Human herpesvirus 4 strain VGO, partial genome                 65.8    1e-08
KT783484.1  Tadarida brasiliensis circovirus 1, complete genome            63.9    2e-08
KR063344.1  Human herpesvirus 4 strain RPF, partial genome                 60.2    6e-07
KU885989.1  Roseobacter phage RD-1410W1-01, partial genome                 58.4    4e-06
KU746279.1  Guanarito mammarenavirus isolate CVH-950801 segment L...       58.4    6e-06
KU978789.1  Machupo mammarenavirus isolate Calomys 14795 segment ...       58.4    6e-06
KU746284.1  Guanarito mammarenavirus isolate CVH-960201 segment S...       58.4    6e-06
KU746281.1  Guanarito mammarenavirus isolate CVH-960104 segment S...       56.5    2e-05
KU746274.1  Guanarito mammarenavirus isolate VHF1750 segment L, c...       56.5    2e-05
KU746285.1  Guanarito mammarenavirus isolate VHF4016 segment L, c...       56.5    2e-05
KU746273.1  Guanarito mammarenavirus isolate VHF1750 segment S, c...       56.5    2e-05
KU746277.1  Guanarito mammarenavirus isolate VHF3900 segment S, c...       56.5    2e-05
KU978787.1  Machupo mammarenavirus isolate 9430069 segment L, com...       56.5    2e-05
KU978799.1  Junin mammarenavirus isolate P35032 segment L, comple...       56.5    2e-05
KU746282.1  Guanarito mammarenavirus isolate CVH-960104 segment L...       56.5    2e-05
KU746286.1  Guanarito mammarenavirus isolate VHF4016 segment S, c...       56.5    2e-05
KU746287.1  Guanarito mammarenavirus isolate VHF4696 segment S, c...       54.7    7e-05
JX863737.1  Bat associated circovirus 1 isolate XOR, complete genome       54.7    1e-05
